FILE: acculturation.XPT
------------------------------------------------------------
SHAPE: (11372, 5)
COLUMNS: ['SEQN', 'ACD010A', 'ACD010B', 'ACD010C', 'ACD040']
SEQN present: YES

Missing %:
SEQN        0.00
ACD010A    24.38
ACD010B    99.77
ACD010C    93.94
ACD040     79.56

Full DataFrame Preview:
           SEQN  ACD010A  ACD010B  ACD010C  ACD040
3518   134082.0      NaN      NaN      NaN     1.0
3519   134083.0      1.0      NaN      NaN     NaN
3520   134084.0      1.0      NaN      NaN     NaN
3521   134085.0      1.0      NaN      NaN     NaN
3522   134086.0      1.0      NaN      NaN     NaN
3523   134088.0      1.0      NaN      NaN     NaN
3524   134089.0      1.0      NaN      NaN     NaN
3525   134090.0      1.0      NaN      NaN     NaN
3526   134091.0      1.0      NaN      NaN     NaN
3527   134092.0      1.0      NaN      NaN     NaN
3528   134093.0      1.0      NaN      NaN     NaN
3529   134094.0      NaN      NaN      9.0     NaN
3530   134095.0      1.0      NaN      NaN     NaN
3531   134096.0      1.0      NaN      NaN     NaN
3532   134098.0      1.0      NaN      NaN     NaN
3533   134099.0      1.0      NaN      NaN     NaN
3534   134100.0      1.0      NaN      NaN     NaN
3535   134101.0      1.0      NaN      NaN     NaN
3536   134102.0      1.0      NaN      NaN     NaN
3537   134103.0      1.0      NaN      NaN     NaN
3538   134104.0      1.0      NaN      NaN     NaN
3539   134105.0      NaN      NaN      NaN     3.0
3540   134106.0      1.0      NaN      NaN     NaN
3541   134107.0      1.0      NaN      NaN     NaN
3542   134108.0      1.0      NaN      NaN     NaN
3543   134109.0      1.0      NaN      NaN     NaN
3544   134110.0      1.0      NaN      NaN     NaN
3545   134111.0      1.0      NaN      NaN     NaN
3546   134112.0      1.0      NaN      NaN     NaN
3547   134113.0      1.0      NaN      NaN     NaN
3548   134114.0      1.0      NaN      NaN     NaN
3549   134115.0      NaN      NaN      NaN     1.0
3550   134116.0      1.0      NaN      NaN     NaN
3551   134117.0      1.0      NaN      NaN     NaN
3552   134118.0      NaN      NaN      NaN     3.0
3553   134119.0      1.0      NaN      NaN     NaN
3554   134120.0      1.0      NaN      NaN     NaN
3555   134121.0      1.0      NaN      NaN     NaN
3556   134122.0      1.0      NaN      NaN     NaN
3557   134123.0      NaN      NaN      NaN     1.0
3558   134124.0      1.0      NaN      NaN     NaN
3559   134125.0      1.0      NaN      NaN     NaN
3560   134126.0      1.0      NaN      NaN     NaN
3561   134127.0      1.0      NaN      NaN     NaN
3562   134128.0      NaN      NaN      NaN     3.0
3563   134129.0      1.0      NaN      NaN     NaN
3564   134130.0      NaN      NaN      NaN     1.0
3565   134131.0      1.0      NaN      NaN     NaN
3566   134132.0      1.0      NaN      NaN     NaN
3567   134133.0      NaN      NaN      NaN     2.0
3568   134134.0      1.0      NaN      NaN     NaN
3569   134135.0      1.0      NaN      NaN     NaN
3570   134136.0      1.0      NaN      NaN     NaN
3571   134137.0      NaN      NaN      NaN     3.0
3572   134138.0      NaN      NaN      NaN     1.0
3573   134139.0      1.0      NaN      NaN     NaN
3574   134140.0      1.0      NaN      NaN     NaN
3575   134141.0      1.0      NaN      NaN     NaN
3576   134142.0      1.0      NaN      NaN     NaN
3577   134143.0      1.0      NaN      9.0     NaN
3578   134144.0      1.0      NaN      NaN     NaN
3579   134145.0      1.0      NaN      NaN     NaN
3580   134146.0      1.0      NaN      NaN     NaN
3581   134147.0      1.0      NaN      NaN     NaN
3582   134148.0      1.0      NaN      NaN     NaN
3583   134149.0      1.0      NaN      NaN     NaN
3584   134150.0      1.0      NaN      NaN     NaN
3585   134151.0      1.0      NaN      NaN     NaN
3586   134152.0      1.0      NaN      NaN     NaN
3587   134153.0      1.0      NaN      NaN     NaN
3588   134154.0      NaN      NaN      NaN     2.0
3589   134155.0      1.0      NaN      NaN     NaN
3590   134156.0      1.0      NaN      NaN     NaN
3591   134157.0      1.0      NaN      NaN     NaN
3592   134158.0      NaN      NaN      NaN     4.0
3593   134159.0      NaN      NaN      9.0     NaN
3594   134160.0      1.0      NaN      NaN     NaN
3595   134161.0      1.0      NaN      NaN     NaN
3596   134162.0      NaN      NaN      NaN     5.0
3597   134163.0      1.0      NaN      NaN     NaN
3598   134164.0      1.0      NaN      NaN     NaN
3599   134165.0      1.0      NaN      NaN     NaN
3600   134166.0      1.0      NaN      NaN     NaN
3601   134167.0      1.0      NaN      NaN     NaN
3602   134168.0      1.0      NaN      NaN     NaN
3603   134169.0      NaN      NaN      NaN     3.0
3604   134171.0      1.0      NaN      NaN     NaN
3605   134172.0      NaN      NaN      NaN     1.0
3606   134173.0      NaN      NaN      NaN     5.0
3607   134174.0      1.0      NaN      NaN     NaN
3608   134175.0      1.0      NaN      NaN     NaN
3609   134176.0      NaN      NaN      NaN     4.0
3610   134177.0      1.0      NaN      NaN     NaN
3611   134178.0      NaN      NaN      NaN     3.0
3612   134179.0      1.0      NaN      NaN     NaN
3613   134181.0      1.0      NaN      NaN     NaN
3614   134182.0      1.0      NaN      NaN     NaN
3615   134183.0      1.0      NaN      NaN     NaN
3616   134184.0      1.0      NaN      NaN     NaN
3617   134185.0      NaN      NaN      9.0     NaN
3618   134186.0      1.0      NaN      NaN     NaN
3619   134187.0      1.0      NaN      NaN     NaN
3620   134188.0      1.0      NaN      NaN     NaN
3621   134189.0      1.0      NaN      NaN     NaN
3622   134190.0      NaN      NaN      NaN     5.0
3623   134191.0      NaN      NaN      NaN     1.0
3624   134192.0      1.0      NaN      NaN     NaN
3625   134193.0      1.0      NaN      NaN     NaN
3626   134194.0      NaN      NaN      NaN     4.0
3627   134195.0      1.0      NaN      NaN     NaN
3628   134196.0      1.0      NaN      NaN     NaN
3629   134197.0      1.0      NaN      NaN     NaN
3630   134198.0      1.0      NaN      NaN     NaN
3631   134199.0      1.0      NaN      NaN     NaN
3632   134200.0      1.0      NaN      NaN     NaN
3633   134201.0      1.0      NaN      NaN     NaN
3634   134202.0      1.0      NaN      NaN     NaN
3635   134203.0      1.0      NaN      NaN     NaN
3636   134204.0      1.0      NaN      NaN     NaN
3637   134205.0      1.0      NaN      NaN     NaN
3638   134206.0      1.0      NaN      NaN     NaN
3639   134208.0      1.0      NaN      NaN     NaN
3640   134209.0      1.0      NaN      NaN     NaN
3641   134210.0      1.0      NaN      NaN     NaN
3642   134211.0      1.0      NaN      NaN     NaN
3643   134212.0      1.0      NaN      NaN     NaN
3644   134213.0      NaN      NaN      NaN     5.0
3645   134214.0      NaN      NaN      NaN     4.0
3646   134215.0      1.0      NaN      NaN     NaN
3647   134216.0      NaN      NaN      9.0     NaN
3648   134217.0      1.0      NaN      NaN     NaN
3649   134218.0      1.0      NaN      NaN     NaN
3650   134219.0      1.0      NaN      NaN     NaN
3651   134220.0      NaN      NaN      NaN     2.0
3652   134221.0      1.0      NaN      NaN     NaN
3653   134222.0      1.0      NaN      NaN     NaN
3654   134223.0      1.0      NaN      NaN     NaN
3655   134224.0      1.0      NaN      NaN     NaN
3656   134225.0      1.0      NaN      NaN     NaN
3657   134226.0      1.0      NaN      NaN     NaN
3658   134227.0      1.0      NaN      NaN     NaN
3659   134228.0      1.0      NaN      NaN     NaN
3660   134229.0      NaN      NaN      NaN     5.0
3661   134230.0      1.0      NaN      NaN     NaN
3662   134231.0      1.0      NaN      NaN     NaN
3663   134232.0      1.0      NaN      NaN     NaN
3664   134233.0      1.0      NaN      NaN     NaN
3665   134234.0      1.0      NaN      NaN     NaN
3666   134235.0      1.0      NaN      NaN     NaN
3667   134237.0      1.0      NaN      NaN     NaN
3668   134238.0      1.0      NaN      NaN     NaN
3669   134239.0      NaN      NaN      NaN     5.0
3670   134240.0      1.0      NaN      NaN     NaN
3671   134241.0      1.0      NaN      NaN     NaN
3672   134242.0      NaN      NaN      NaN     4.0
3673   134243.0      1.0      NaN      NaN     NaN
3674   134244.0      NaN      NaN      NaN     5.0
3675   134245.0      1.0      NaN      NaN     NaN
3676   134246.0      1.0      NaN      9.0     NaN
3677   134247.0      1.0      NaN      NaN     NaN
3678   134248.0      NaN      NaN      NaN     1.0
3679   134249.0      NaN      NaN      NaN     4.0
3680   134250.0      1.0      NaN      NaN     NaN
3681   134251.0      NaN      NaN      NaN     5.0
3682   134252.0      1.0      NaN      NaN     NaN
3683   134253.0      1.0      NaN      NaN     NaN
3684   134254.0      1.0      NaN      NaN     NaN
3685   134255.0      1.0      NaN      NaN     NaN
3686   134256.0      1.0      NaN      NaN     NaN
3687   134257.0      NaN      NaN      NaN     1.0
3688   134258.0      1.0      NaN      NaN     NaN
3689   134259.0      1.0      NaN      NaN     NaN
3690   134260.0      1.0      NaN      NaN     NaN
3691   134261.0      1.0      NaN      NaN     NaN
3692   134262.0      1.0      NaN      NaN     NaN
3693   134263.0      NaN      NaN      NaN     5.0
3694   134264.0      NaN      NaN      NaN     2.0
3695   134265.0      1.0      NaN      NaN     NaN
3696   134266.0      1.0      NaN      NaN     NaN
3697   134267.0      1.0      NaN      NaN     NaN
3698   134268.0      1.0      NaN      NaN     NaN
3699   134269.0      1.0      NaN      NaN     NaN
3700   134270.0      1.0      NaN      NaN     NaN
3701   134271.0      1.0      NaN      NaN     NaN
3702   134272.0      NaN      NaN      9.0     NaN
3703   134273.0      1.0      NaN      NaN     NaN
3704   134275.0      NaN      NaN      NaN     1.0
3705   134276.0      1.0      NaN      9.0     NaN
3706   134277.0      1.0      NaN      NaN     NaN
3707   134278.0      1.0      NaN      NaN     NaN
3708   134279.0      1.0      NaN      9.0     NaN
3709   134280.0      1.0      NaN      NaN     NaN
3710   134281.0      1.0      NaN      NaN     NaN
3711   134282.0      1.0      NaN      NaN     NaN
3712   134283.0      NaN      NaN      NaN     2.0
3713   134284.0      NaN      NaN      NaN     5.0
3714   134285.0      1.0      NaN      NaN     NaN
3715   134286.0      1.0      NaN      9.0     NaN
3716   134287.0      1.0      NaN      NaN     NaN
3717   134288.0      1.0      NaN      NaN     NaN
3718   134289.0      1.0      NaN      NaN     NaN
3719   134291.0      1.0      NaN      NaN     NaN
3720   134292.0      1.0      NaN      NaN     NaN
3721   134293.0      1.0      NaN      NaN     NaN
3722   134294.0      1.0      NaN      NaN     NaN
3723   134295.0      NaN      NaN      NaN     5.0
3724   134296.0      1.0      NaN      NaN     NaN
3725   134297.0      1.0      NaN      NaN     NaN
3726   134298.0      1.0      NaN      NaN     NaN
3727   134299.0      1.0      NaN      NaN     NaN
3728   134300.0      1.0      NaN      NaN     NaN
3729   134301.0      1.0      NaN      NaN     NaN
3730   134302.0      1.0      NaN      NaN     NaN
3731   134303.0      1.0      NaN      NaN     NaN
3732   134304.0      1.0      NaN      NaN     NaN
3733   134305.0      NaN      NaN      NaN     4.0
3734   134306.0      NaN      NaN      NaN     2.0
3735   134307.0      1.0      NaN      NaN     NaN
3736   134308.0      1.0      NaN      NaN     NaN
3737   134309.0      1.0      NaN      NaN     NaN
3738   134310.0      1.0      NaN      NaN     NaN
3739   134311.0      1.0      NaN      NaN     NaN
3740   134312.0      1.0      NaN      NaN     NaN
3741   134313.0      1.0      NaN      NaN     NaN
3742   134314.0      1.0      NaN      9.0     NaN
3743   134315.0      1.0      NaN      NaN     NaN
3744   134316.0      1.0      NaN      NaN     NaN
3745   134317.0      1.0      NaN      NaN     NaN
3746   134318.0      NaN      NaN      NaN     3.0
3747   134319.0      NaN      NaN      NaN     3.0
3748   134320.0      NaN      NaN      9.0     NaN
3749   134321.0      NaN      NaN      NaN     3.0
3750   134322.0      1.0      NaN      NaN     NaN
3751   134323.0      1.0      NaN      NaN     NaN
3752   134324.0      1.0      NaN      NaN     NaN
3753   134325.0      1.0      NaN      NaN     NaN
3754   134326.0      1.0      NaN      NaN     NaN
3755   134327.0      1.0      NaN      NaN     NaN
3756   134328.0      NaN      NaN      NaN     4.0
3757   134329.0      NaN      NaN      9.0     NaN
3758   134330.0      1.0      NaN      NaN     NaN
3759   134331.0      1.0      NaN      NaN     NaN
3760   134332.0      NaN      NaN      NaN     5.0
3761   134333.0      NaN      NaN      NaN     4.0
3762   134334.0      1.0      NaN      NaN     NaN
3763   134335.0      1.0      NaN      NaN     NaN
3764   134336.0      NaN      NaN      9.0     NaN
3765   134337.0      1.0      NaN      NaN     NaN
3766   134338.0      1.0      NaN      NaN     NaN
3767   134339.0      1.0      8.0      NaN     NaN
3768   134340.0      1.0      NaN      NaN     NaN
3769   134341.0      NaN      NaN      9.0     NaN
3770   134342.0      1.0      NaN      NaN     NaN
3771   134343.0      1.0      NaN      NaN     NaN
3772   134344.0      1.0      NaN      NaN     NaN
3773   134345.0      1.0      NaN      NaN     NaN
3774   134346.0      1.0      NaN      NaN     NaN
3775   134347.0      NaN      NaN      NaN     4.0
3776   134348.0      1.0      NaN      NaN     NaN
3777   134349.0      NaN      NaN      NaN     3.0
3778   134350.0      1.0      NaN      NaN     NaN
3779   134351.0      NaN      NaN      NaN     3.0
3780   134352.0      NaN      NaN      NaN     1.0
3781   134353.0      1.0      NaN      NaN     NaN
3782   134354.0      1.0      NaN      NaN     NaN
3783   134355.0      1.0      NaN      9.0     NaN
3784   134356.0      1.0      NaN      NaN     NaN
3785   134357.0      1.0      NaN      NaN     NaN
3786   134358.0      1.0      NaN      NaN     NaN
3787   134359.0      1.0      NaN      NaN     NaN
3788   134361.0      1.0      NaN      NaN     NaN
3789   134362.0      1.0      NaN      NaN     NaN
3790   134363.0      1.0      NaN      NaN     NaN
3791   134364.0      1.0      NaN      NaN     NaN
3792   134365.0      1.0      NaN      NaN     NaN
3793   134366.0      NaN      NaN      NaN     2.0
3794   134367.0      1.0      NaN      NaN     NaN
3795   134368.0      1.0      NaN      NaN     NaN
3796   134369.0      1.0      NaN      NaN     NaN
3797   134370.0      1.0      NaN      NaN     NaN
3798   134371.0      1.0      NaN      NaN     NaN
3799   134372.0      1.0      NaN      NaN     NaN
3800   134373.0      1.0      NaN      NaN     NaN
3801   134374.0      NaN      NaN      NaN     3.0
3802   134375.0      1.0      NaN      NaN     NaN
3803   134376.0      1.0      NaN      NaN     NaN
3804   134377.0      1.0      NaN      NaN     NaN
3805   134378.0      1.0      NaN      NaN     NaN
3806   134379.0      1.0      NaN      NaN     NaN
3807   134380.0      NaN      NaN      NaN     5.0
3808   134381.0      1.0      NaN      NaN     NaN
3809   134382.0      1.0      NaN      NaN     NaN
3810   134383.0      1.0      NaN      NaN     NaN
3811   134385.0      1.0      NaN      NaN     NaN
3812   134387.0      1.0      NaN      NaN     NaN
3813   134388.0      NaN      NaN      NaN     5.0
3814   134389.0      1.0      NaN      NaN     NaN
3815   134390.0      1.0      NaN      NaN     NaN
3816   134391.0      NaN      NaN      NaN     3.0
3817   134392.0      NaN      NaN      NaN     2.0
3818   134393.0      1.0      NaN      NaN     NaN
3819   134394.0      NaN      NaN      NaN     5.0
3820   134396.0      1.0      NaN      NaN     NaN
3821   134397.0      1.0      NaN      NaN     NaN
3822   134398.0      NaN      NaN      NaN     1.0
3823   134399.0      NaN      NaN      NaN     5.0
3824   134400.0      1.0      NaN      NaN     NaN
3825   134401.0      1.0      NaN      NaN     NaN
