FILE: occupation.XPT
------------------------------------------------------------
SHAPE: (8501, 6)
COLUMNS: ['SEQN', 'OCD150', 'OCQ180', 'OCQ210', 'OCQ215', 'OCQ383']
SEQN present: YES

Missing %:
SEQN       0.00
OCD150     0.19
OCQ180    50.04
OCQ210    83.05
OCQ215    46.96
OCQ383    57.49

Full DataFrame Preview:
          SEQN  OCD150   OCQ180  OCQ210  OCQ215  OCQ383
2182  133465.0     4.0      NaN     NaN     NaN     3.0
2183  133467.0     4.0      NaN     NaN     NaN     3.0
2184  133468.0     1.0     37.0     NaN     5.0     NaN
2185  133470.0     1.0     40.0     NaN     5.0     NaN
2186  133472.0     4.0      NaN     NaN     NaN     3.0
2187  133474.0     1.0     55.0     NaN     6.0     NaN
2188  133475.0     1.0     70.0     NaN     7.0     NaN
2189  133476.0     4.0      NaN     NaN     NaN     1.0
2190  133477.0     1.0     20.0     2.0     5.0     NaN
2191  133478.0     4.0      NaN     NaN     NaN     3.0
2192  133479.0     4.0      NaN     NaN     NaN     1.0
2193  133480.0     4.0      NaN     NaN     NaN     7.0
2194  133481.0     1.0     55.0     NaN     5.0     NaN
2195  133482.0     4.0      NaN     NaN     NaN     3.0
2196  133484.0     1.0     30.0     2.0     5.0     NaN
2197  133485.0     1.0     40.0     NaN     5.0     NaN
2198  133486.0     1.0     27.0     2.0     5.0     NaN
2199  133487.0     4.0      NaN     NaN     NaN     3.0
2200  133489.0     1.0     50.0     NaN     5.0     NaN
2201  133490.0     1.0     30.0     2.0     2.0     NaN
2202  133491.0     1.0     17.0     2.0     2.0     NaN
2203  133492.0     1.0     50.0     NaN     5.0     NaN
2204  133493.0     1.0     68.0     NaN     7.0     NaN
2205  133494.0     1.0     60.0     NaN     5.0     NaN
2206  133495.0     1.0     40.0     NaN     5.0     NaN
2207  133496.0     1.0     55.0     NaN     5.0     NaN
2208  133497.0     4.0      NaN     NaN     NaN     3.0
2209  133500.0     1.0     20.0     2.0     4.0     NaN
2210  133502.0     4.0      NaN     NaN     NaN     3.0
2211  133504.0     1.0     40.0     NaN     5.0     NaN
2212  133506.0     4.0      NaN     NaN     NaN     7.0
2213  133508.0     1.0     45.0     NaN     5.0     NaN
2214  133509.0     1.0     35.0     NaN     5.0     NaN
2215  133510.0     3.0      NaN     NaN     NaN     NaN
2216  133511.0     1.0     40.0     NaN     5.0     NaN
2217  133512.0     1.0  99999.0     1.0     5.0     NaN
2218  133513.0     4.0      NaN     NaN     NaN     3.0
2219  133514.0     4.0      NaN     NaN     NaN     7.0
2220  133515.0     1.0     45.0     NaN     5.0     NaN
2221  133517.0     4.0      NaN     NaN     NaN     3.0
2222  133518.0     4.0      NaN     NaN     NaN     4.0
2223  133520.0     1.0     40.0     NaN     5.0     NaN
2224  133522.0     1.0  99999.0     2.0     6.0     NaN
2225  133524.0     1.0     40.0     NaN     5.0     NaN
2226  133525.0     1.0     12.0     2.0     1.0     NaN
2227  133526.0     4.0      NaN     NaN     NaN     4.0
2228  133529.0     4.0      NaN     NaN     NaN     7.0
2229  133530.0     4.0      NaN     NaN     NaN     6.0
2230  133531.0     4.0      NaN     NaN     NaN     3.0
2231  133532.0     4.0      NaN     NaN     NaN     4.0
2232  133533.0     1.0      8.0     1.0     5.0     NaN
2233  133534.0     4.0      NaN     NaN     NaN     3.0
2234  133535.0     4.0      NaN     NaN     NaN     1.0
2235  133536.0     1.0     40.0     NaN     4.0     NaN
2236  133537.0     1.0     43.0     NaN     5.0     NaN
2237  133539.0     4.0      NaN     NaN     NaN     3.0
2238  133541.0     4.0      NaN     NaN     NaN     4.0
2239  133543.0     1.0     24.0     1.0     4.0     NaN
2240  133544.0     1.0      5.0     2.0     2.0     NaN
2241  133545.0     4.0      NaN     NaN     NaN     3.0
2242  133547.0     1.0     42.0     NaN     5.0     NaN
2243  133548.0     4.0      NaN     NaN     NaN     3.0
2244  133549.0     3.0      NaN     NaN     NaN     NaN
2245  133550.0     1.0     41.0     NaN     5.0     NaN
2246  133551.0     1.0     41.0     NaN     5.0     NaN
2247  133552.0     3.0      NaN     NaN     NaN     NaN
2248  133553.0     3.0      NaN     NaN     NaN     NaN
2249  133554.0     4.0      NaN     NaN     NaN     1.0
2250  133555.0     1.0     65.0     NaN     6.0     NaN
2251  133556.0     4.0      NaN     NaN     NaN     3.0
2252  133558.0     4.0      NaN     NaN     NaN     3.0
2253  133559.0     1.0     45.0     NaN     5.0     NaN
2254  133560.0     4.0      NaN     NaN     NaN     3.0
2255  133563.0     4.0      NaN     NaN     NaN     3.0
2256  133565.0     1.0     30.0     2.0     4.0     NaN
2257  133566.0     1.0     40.0     NaN     5.0     NaN
2258  133567.0     4.0      NaN     NaN     NaN     3.0
2259  133569.0     1.0     20.0     2.0     4.0     NaN
2260  133570.0     2.0      NaN     1.0     5.0     NaN
2261  133571.0     4.0      NaN     NaN     NaN     3.0
2262  133572.0     4.0      NaN     NaN     NaN     3.0
2263  133575.0     4.0      NaN     NaN     NaN     3.0
2264  133576.0     1.0     40.0     NaN     5.0     NaN
2265  133577.0     4.0      NaN     NaN     NaN     5.0
2266  133578.0     1.0      8.0     2.0     2.0     NaN
2267  133579.0     1.0     37.0     NaN     5.0     NaN
2268  133582.0     4.0      NaN     NaN     NaN     3.0
2269  133583.0     1.0     48.0     NaN     5.0     NaN
2270  133584.0     4.0      NaN     NaN     NaN     3.0
2271  133586.0     1.0     32.0     1.0     4.0     NaN
2272  133587.0     4.0      NaN     NaN     NaN     1.0
2273  133588.0     1.0     40.0     NaN     5.0     NaN
2274  133589.0     1.0     40.0     NaN     6.0     NaN
2275  133590.0     1.0     32.0     1.0     5.0     NaN
2276  133593.0     1.0  99999.0     1.0     5.0     NaN
2277  133594.0     1.0     40.0     NaN     7.0     NaN
2278  133596.0     1.0     40.0     NaN     5.0     NaN
2279  133597.0     4.0      NaN     NaN     NaN     4.0
2280  133598.0     1.0     36.0     NaN     3.0     NaN
2281  133600.0     1.0     20.0     2.0     6.0     NaN
2282  133601.0     1.0     50.0     NaN     5.0     NaN
2283  133602.0     1.0     20.0     2.0     5.0     NaN
2284  133603.0     1.0     40.0     NaN     5.0     NaN
2285  133604.0     1.0     40.0     NaN     6.0     NaN
2286  133608.0     4.0      NaN     NaN     NaN     3.0
2287  133610.0     1.0     40.0     NaN     5.0     NaN
2288  133611.0     1.0     13.0     2.0     4.0     NaN
2289  133613.0     1.0     20.0     2.0     4.0     NaN
2290  133614.0     1.0     78.0     NaN     7.0     NaN
2291  133615.0     2.0      NaN     1.0     5.0     NaN
2292  133616.0     1.0     15.0     2.0     4.0     NaN
2293  133617.0     1.0     40.0     NaN     5.0     NaN
2294  133618.0     4.0      NaN     NaN     NaN     3.0
2295  133621.0     4.0      NaN     NaN     NaN     3.0
2296  133622.0     1.0     52.0     NaN     5.0     NaN
2297  133623.0     4.0      NaN     NaN     NaN     5.0
2298  133624.0     1.0     60.0     NaN     7.0     NaN
2299  133626.0     1.0     38.0     NaN     5.0     NaN
2300  133627.0     1.0     50.0     NaN     5.0     NaN
2301  133628.0     1.0     66.0     NaN     6.0     NaN
2302  133630.0     1.0     40.0     NaN     5.0     NaN
2303  133631.0     3.0      NaN     NaN     NaN     NaN
2304  133633.0     4.0      NaN     NaN     NaN     3.0
2305  133634.0     1.0     44.0     NaN     5.0     NaN
2306  133635.0     1.0     45.0     NaN     5.0     NaN
2307  133636.0     1.0     50.0     NaN     5.0     NaN
2308  133637.0     1.0     50.0     NaN     5.0     NaN
2309  133638.0     4.0      NaN     NaN     NaN     1.0
2310  133639.0     1.0     40.0     NaN     5.0     NaN
2311  133640.0     1.0     80.0     NaN     6.0     NaN
2312  133641.0     1.0     40.0     NaN     5.0     NaN
2313  133642.0     4.0      NaN     NaN     NaN     4.0
2314  133643.0     4.0      NaN     NaN     NaN     3.0
2315  133644.0     NaN      NaN     NaN     NaN     NaN
2316  133645.0     4.0      NaN     NaN     NaN     4.0
2317  133646.0     1.0     25.0     2.0     5.0     NaN
2318  133647.0     4.0      NaN     NaN     NaN     3.0
2319  133648.0     4.0      NaN     NaN     NaN     2.0
2320  133649.0     1.0     40.0     NaN     5.0     NaN
2321  133650.0     4.0      NaN     NaN     NaN     3.0
2322  133657.0     1.0     40.0     NaN     5.0     NaN
2323  133659.0     4.0      NaN     NaN     NaN     3.0
2324  133664.0     4.0      NaN     NaN     NaN     4.0
2325  133665.0     4.0      NaN     NaN     NaN     4.0
2326  133666.0     1.0     40.0     NaN     4.0     NaN
2327  133667.0     1.0  99999.0     2.0     4.0     NaN
2328  133670.0     1.0     12.0     2.0     5.0     NaN
2329  133672.0     1.0     38.0     NaN     6.0     NaN
2330  133674.0     4.0      NaN     NaN     NaN     4.0
2331  133675.0     3.0      NaN     NaN     NaN     NaN
2332  133676.0     1.0     40.0     NaN     5.0     NaN
2333  133678.0     4.0      NaN     NaN     NaN     4.0
2334  133680.0     1.0     66.0     NaN     6.0     NaN
2335  133681.0     1.0     40.0     NaN     5.0     NaN
2336  133683.0     1.0     20.0     2.0     4.0     NaN
2337  133684.0     4.0      NaN     NaN     NaN     7.0
2338  133685.0     4.0      NaN     NaN     NaN     2.0
2339  133686.0     1.0     40.0     NaN     5.0     NaN
2340  133688.0     4.0      NaN     NaN     NaN     4.0
2341  133689.0     1.0     20.0     2.0     5.0     NaN
2342  133690.0     4.0      NaN     NaN     NaN     7.0
2343  133691.0     4.0      NaN     NaN     NaN     4.0
2344  133692.0     4.0      NaN     NaN     NaN     4.0
2345  133693.0     1.0     20.0     2.0     3.0     NaN
2346  133694.0     1.0     40.0     NaN     5.0     NaN
2347  133698.0     4.0      NaN     NaN     NaN     3.0
2348  133700.0     4.0      NaN     NaN     NaN     3.0
2349  133702.0     4.0      NaN     NaN     NaN     1.0
2350  133703.0     1.0     55.0     NaN     5.0     NaN
2351  133704.0     4.0      NaN     NaN     NaN     3.0
2352  133705.0     4.0      NaN     NaN     NaN     3.0
2353  133706.0     1.0     23.0     2.0     5.0     NaN
2354  133707.0     1.0     36.0     NaN     3.0     NaN
2355  133710.0     1.0     10.0     2.0     4.0     NaN
2356  133712.0     1.0     56.0     NaN     6.0     NaN
2357  133713.0     4.0      NaN     NaN     NaN     3.0
2358  133715.0     4.0      NaN     NaN     NaN     3.0
2359  133717.0     2.0      NaN     2.0     3.0     NaN
2360  133718.0     1.0     50.0     NaN     5.0     NaN
2361  133719.0     1.0     35.0     NaN     3.0     NaN
2362  133722.0     1.0     50.0     NaN     5.0     NaN
2363  133723.0     1.0     40.0     NaN     5.0     NaN
2364  133724.0     4.0      NaN     NaN     NaN     1.0
2365  133725.0     1.0     40.0     NaN     5.0     NaN
2366  133726.0     4.0      NaN     NaN     NaN     3.0
2367  133727.0     1.0      5.0     2.0     3.0     NaN
2368  133728.0     4.0      NaN     NaN     NaN     3.0
2369  133729.0     4.0      NaN     NaN     NaN     7.0
2370  133730.0     1.0     40.0     NaN     3.0     NaN
2371  133731.0     1.0     50.0     NaN     6.0     NaN
2372  133732.0     4.0      NaN     NaN     NaN     1.0
2373  133733.0     4.0      NaN     NaN     NaN     4.0
2374  133734.0     1.0      5.0     2.0     1.0     NaN
2375  133739.0     4.0      NaN     NaN     NaN     2.0
2376  133741.0     1.0     49.0     NaN     5.0     NaN
2377  133743.0     4.0      NaN     NaN     NaN     4.0
2378  133744.0     1.0     24.0     2.0     6.0     NaN
2379  133745.0     1.0     35.0     NaN     5.0     NaN
2380  133746.0     1.0     40.0     NaN     5.0     NaN
2381  133747.0     1.0     50.0     NaN     5.0     NaN
2382  133748.0     1.0     80.0     NaN     6.0     NaN
2383  133750.0     4.0      NaN     NaN     NaN     3.0
2384  133751.0     1.0     42.0     NaN     5.0     NaN
2385  133752.0     1.0     42.0     NaN     4.0     NaN
2386  133753.0     4.0      NaN     NaN     NaN     3.0
2387  133754.0     4.0      NaN     NaN     NaN     3.0
2388  133756.0     4.0      NaN     NaN     NaN     4.0
2389  133758.0     1.0     40.0     NaN     5.0     NaN
2390  133759.0     1.0     40.0     NaN     5.0     NaN
2391  133760.0     4.0      NaN     NaN     NaN     7.0
2392  133762.0     1.0     55.0     NaN     6.0     NaN
2393  133764.0     1.0     50.0     NaN     5.0     NaN
2394  133765.0     1.0     40.0     NaN     5.0     NaN
2395  133766.0     4.0      NaN     NaN     NaN     3.0
2396  133769.0     1.0     40.0     NaN     5.0     NaN
2397  133772.0     1.0     12.0     2.0     2.0     NaN
2398  133773.0     4.0      NaN     NaN     NaN     1.0
2399  133774.0     4.0      NaN     NaN     NaN     3.0
2400  133775.0     1.0     40.0     NaN     5.0     NaN
2401  133776.0     1.0     40.0     NaN     5.0     NaN
2402  133777.0     4.0      NaN     NaN     NaN     7.0
2403  133778.0     2.0      NaN     1.0     6.0     NaN
2404  133779.0     4.0      NaN     NaN     NaN     3.0
2405  133780.0     4.0      NaN     NaN     NaN     3.0
2406  133781.0     4.0      NaN     NaN     NaN     3.0
2407  133782.0     1.0     60.0     NaN     5.0     NaN
2408  133783.0     1.0      8.0     1.0     4.0     NaN
2409  133784.0     4.0      NaN     NaN     NaN     3.0
2410  133785.0     4.0      NaN     NaN     NaN     4.0
2411  133786.0     1.0     40.0     NaN     5.0     NaN
2412  133787.0     1.0     40.0     NaN     5.0     NaN
2413  133791.0     1.0     25.0     2.0     4.0     NaN
2414  133792.0     1.0     42.0     NaN     5.0     NaN
2415  133793.0     4.0      NaN     NaN     NaN     4.0
2416  133794.0     2.0      NaN     1.0     5.0     NaN
2417  133795.0     1.0     40.0     NaN     7.0     NaN
2418  133796.0     1.0     42.0     NaN     5.0     NaN
2419  133797.0     1.0     37.0     NaN     5.0     NaN
2420  133798.0     4.0      NaN     NaN     NaN     3.0
2421  133799.0     4.0      NaN     NaN     NaN     3.0
2422  133800.0     4.0      NaN     NaN     NaN     4.0
2423  133801.0     4.0      NaN     NaN     NaN     3.0
2424  133802.0     4.0      NaN     NaN     NaN     3.0
2425  133803.0     1.0     40.0     NaN     5.0     NaN
2426  133806.0     1.0     40.0     NaN     5.0     NaN
2427  133807.0     1.0     80.0     NaN     6.0     NaN
2428  133808.0     1.0     70.0     NaN     5.0     NaN
2429  133810.0     4.0      NaN     NaN     NaN     1.0
2430  133811.0     1.0     25.0     1.0     4.0     NaN
2431  133812.0     4.0      NaN     NaN     NaN     3.0
2432  133813.0     4.0      NaN     NaN     NaN     3.0
2433  133818.0     1.0     45.0     NaN     5.0     NaN
2434  133821.0     4.0      NaN     NaN     NaN     4.0
2435  133822.0     4.0      NaN     NaN     NaN     1.0
2436  133823.0     1.0     36.0     NaN     3.0     NaN
2437  133825.0     1.0     38.0     NaN     4.0     NaN
2438  133826.0     1.0     60.0     NaN     5.0     NaN
2439  133827.0     1.0     16.0     1.0     4.0     NaN
2440  133829.0     1.0     40.0     NaN     5.0     NaN
2441  133830.0     1.0     56.0     NaN     6.0     NaN
2442  133831.0     1.0     38.0     NaN     5.0     NaN
2443  133834.0     1.0     40.0     NaN     6.0     NaN
2444  133835.0     1.0     42.0     NaN     5.0     NaN
2445  133836.0     4.0      NaN     NaN     NaN     3.0
2446  133838.0     4.0      NaN     NaN     NaN     3.0
2447  133839.0     1.0     40.0     NaN     5.0     NaN
2448  133840.0     1.0     20.0     2.0     5.0     NaN
2449  133841.0     4.0      NaN     NaN     NaN     3.0
2450  133843.0     4.0      NaN     NaN     NaN     3.0
2451  133846.0     1.0     54.0     NaN     6.0     NaN
2452  133848.0     1.0     70.0     NaN     7.0     NaN
2453  133852.0     4.0      NaN     NaN     NaN     3.0
2454  133853.0     4.0      NaN     NaN     NaN     3.0
2455  133854.0     1.0     23.0     2.0     4.0     NaN
2456  133856.0     1.0     36.0     NaN     3.0     NaN
2457  133857.0     4.0      NaN     NaN     NaN     7.0
2458  133858.0     1.0     27.0     1.0     6.0     NaN
2459  133859.0     4.0      NaN     NaN     NaN     3.0
2460  133861.0     1.0     50.0     NaN     4.0     NaN
2461  133862.0     1.0     40.0     NaN     5.0     NaN
2462  133863.0     1.0     60.0     NaN     6.0     NaN
2463  133864.0     4.0      NaN     NaN     NaN     3.0
2464  133865.0     1.0     40.0     NaN     5.0     NaN
2465  133868.0     1.0     50.0     NaN     3.0     NaN
2466  133869.0     1.0     37.0     NaN     4.0     NaN
2467  133870.0     4.0      NaN     NaN     NaN     2.0
2468  133871.0     1.0     40.0     NaN     6.0     NaN
2469  133874.0     1.0     20.0     1.0     7.0     NaN
2470  133875.0     4.0      NaN     NaN     NaN     3.0
2471  133877.0     4.0      NaN     NaN     NaN     4.0
2472  133878.0     4.0      NaN     NaN     NaN     3.0
2473  133881.0     4.0      NaN     NaN     NaN     4.0
2474  133882.0     4.0      NaN     NaN     NaN     4.0
2475  133883.0     4.0      NaN     NaN     NaN     3.0
2476  133884.0     1.0     20.0     2.0     3.0     NaN
2477  133887.0     4.0      NaN     NaN     NaN     4.0
2478  133890.0     4.0      NaN     NaN     NaN     3.0
2479  133891.0     4.0      NaN     NaN     NaN     4.0
2480  133893.0     1.0     45.0     NaN     5.0     NaN
2481  133894.0     1.0     60.0     NaN     5.0     NaN
2482  133895.0     1.0     26.0     2.0     4.0     NaN
2483  133900.0     4.0      NaN     NaN     NaN     3.0
2484  133902.0     1.0     40.0     NaN     5.0     NaN
2485  133906.0     4.0      NaN     NaN     NaN     4.0
2486  133907.0     4.0      NaN     NaN     NaN     3.0
2487  133908.0     1.0     40.0     NaN     5.0     NaN
2488  133909.0     4.0      NaN     NaN     NaN     2.0
2489  133911.0     4.0      NaN     NaN     NaN     7.0
2490  133912.0     4.0      NaN     NaN     NaN     4.0
2491  133914.0     1.0     36.0     NaN     3.0     NaN
2492  133915.0     1.0     40.0     NaN     5.0     NaN
2493  133916.0     1.0     20.0     2.0     3.0     NaN
